p (r/min),w (rad/s)
-0.229167,-0.00436332
-2.1175,-0.0403171
0.66,0.0125664
0.33,0.00628319
-2.24583,-0.0427606
-1.21,-0.0230383
-0.678333,-0.0129154
-0.678333,-0.0129154
-0.1925,-0.00366519
1.05417,0.0200713
0.119167,0.00226893
1.815,0.0345575
-1.22833,-0.0233874
0.669167,0.0127409
-1.82417,-0.0347321
2.31917,0.0441568
2.31917,0.0441568
0.146667,0.00279253
-4.06083,-0.0773181
2.75,0.0523599
-1.49417,-0.0284489
2.31917,0.0441568
-4.46417,-0.0849975
2.67667,0.0509636
2.67667,0.0509636
2.38333,0.0453786
-2.63083,-0.0500909
-2.63083,-0.0500909
-2.38333,-0.0453786
-2.695,-0.0513127
-3.17167,-0.0603884
2.98833,0.0568977
0.394167,0.00750492
-3.3825,-0.0644026
-0.11,-0.0020944
-5.94,-0.113097
3.30917,0.0630064
-3.34583,-0.0637045
0.476667,0.00907571
1.045,0.0198968
1.045,0.0198968
-0.0275,-0.000523599
-0.284167,-0.00541052
1.66833,0.031765
-0.339167,-0.00645772
-1.08167,-0.0205949
1.00833,0.0191986
-1.16417,-0.0221657
0.293333,0.00558505
0.9075,0.0172788
-0.724167,-0.0137881
0.605,0.0115192
-0.705833,-0.013439
0.375833,0.00715585
0.540833,0.0102974
-0.165,-0.00314159
-0.0733333,-0.00139626
0.513333,0.00977384
-1.61333,-0.0307178
1.97083,0.0375246
0.201667,0.00383972
-1.44833,-0.0275762
1.4025,0.0267035
0,0
0,0
0,0
0.055,0.0010472
0.165,0.00314159
0.165,0.00314159
-1.87,-0.0356047
1.2925,0.0246091
-0.0275,-0.000523599
-0.0275,-0.000523599
0,0
-0.293333,-0.00558505
-0.119167,-0.00226893
-0.44,-0.00837758
0.238333,0.00453786
-0.1375,-0.00261799
0.256667,0.00488692
0.155833,0.00296706
0.0366667,0.000698132
0.201667,0.00383972
1.11833,0.021293
0.843333,0.016057
-1.32917,-0.0253073
1.33833,0.0254818
0.843333,0.016057
0.0825,0.0015708
-0.284167,-0.00541052
0.779167,0.0148353
1.2375,0.0235619
0.0733333,0.00139626
-0.0641667,-0.00122173
0,0
0.0641667,0.00122173
0.4675,0.00890118
-0.11,-0.0020944
0,0
0.870833,0.0165806
-0.540833,-0.0102974
-1.13667,-0.0216421
-0.256667,-0.00488692
1.41167,0.0268781
13.5575,0.258134
11.275,0.214675
11.7058,0.222879
11.3575,0.216246
6.71917,0.127933
0.806667,0.0153589
-2.97917,-0.0567232
-6.15083,-0.117112
-10.1017,-0.192335
-9.88167,-0.188146
-12.7142,-0.242077
-11.8067,-0.224798
-9.52417,-0.18134
-9.7625,-0.185878
-12.1183,-0.230733
-11.0183,-0.209789
-11.0183,-0.209789
-11.4492,-0.217992
-11.5408,-0.219737
-13.035,-0.248186
-13.7867,-0.262498
-11.0642,-0.210661
-11.9442,-0.227416
-12.98,-0.247139
-10.6333,-0.202458
-5.335,-0.101578
-5.18833,-0.0987856
2.475,0.0471239
-3.63917,-0.0692896
0.339167,0.00645772
-2.4475,-0.0466003
0.7975,0.0151844
0.7975,0.0151844
-2.2,-0.0418879
-0.5225,-0.00994838
-1.27417,-0.0242601
1.39333,0.026529
0.540833,0.0102974
-1.2925,-0.0246091
0.861667,0.0164061
0,0
0,0
0,0
0,0
0.0366667,0.000698132
-0.1925,-0.00366519
0.128333,0.00244346
-1.14583,-0.0218166
0.155833,0.00296706
0.366667,0.00698132
0.366667,0.00698132
0.834167,0.0158825
0.485833,0.00925025
0,0
0,0
0.00916667,0.000174533
-0.155833,-0.00296706
0.33,0.00628319
0.861667,0.0164061
0.9075,0.0172788
-1.2375,-0.0235619
1.05417,0.0200713
0.1925,0.00366519
1.22833,0.0233874
-2.4475,-0.0466003
1.86083,0.0354302
0.320833,0.00610865
-0.320833,-0.00610865
0.861667,0.0164061
1.94333,0.037001
3.19917,0.060912
0.944167,0.0179769
2.21833,0.042237
2.3925,0.0455531
3.91417,0.0745256
4.08833,0.0778417
3.74,0.0712094
2.32833,0.0443314
1.90667,0.0363028
2.09917,0.039968
1.5675,0.0298451
4.29,0.0816814
4.43667,0.0844739
4.43667,0.0844739
7.24167,0.137881
5.76583,0.109781
4.84,0.0921534
4.3725,0.0832522
5.04167,0.0959931
5.445,0.103673
7.14083,0.135961
1.74167,0.0331613
0.339167,0.00645772
0.339167,0.00645772
-0.1925,-0.00366519
-0.3025,-0.00575959
1.74167,0.0331613
0.504167,0.00959931
-0.733333,-0.0139626
4.46417,0.0849975
3.30917,0.0630064
5.39,0.102625
5.39,0.102625
2.64917,0.05044
2.64917,0.05044
1.08167,0.0205949
1.47583,0.0280998
0.55,0.010472
-0.0825,-0.0015708
0.183333,0.00349066
1.32917,0.0253073
2.31,0.0439823
2.9975,0.0570723
2.07167,0.0394444
0.229167,0.00436332
0.0366667,0.000698132
-0.100833,-0.00191986
1.65,0.0314159
1.63167,0.0310669
0.605,0.0115192
2.46583,0.0469494
0.201667,0.00383972
3.59333,0.0684169
3.3,0.0628319
3.3,0.0628319
3.72167,0.0708604
2.93333,0.0558505
0.256667,0.00488692
3.56583,0.0678933
4.17083,0.0794125
5.3625,0.102102
3.77667,0.0719076
3.685,0.0701622
3.685,0.0701622
6.3525,0.120951
5.48167,0.104371
5.48167,0.104371
2.74083,0.0521853
2.40167,0.0457276
3.81333,0.0726057
-0.760833,-0.0144862
4.11583,0.0783653
2.32833,0.0443314
-0.0458333,-0.000872665
1.94333,0.037001
1.31083,0.0249582
1.38417,0.0263545
1.42083,0.0270526
0,0
2.63083,0.0500909
3.41,0.0649262
0.3025,0.00575959
2.87833,0.0548033
-0.7425,-0.0141372
2.9975,0.0570723
-0.870833,-0.0165806
0.385,0.00733038
0.889167,0.0169297
1.0725,0.0204204
0.165,0.00314159
4.0975,0.0780162
-2.09917,-0.039968
-0.614167,-0.0116937
-1.87,-0.0356047
-1.41167,-0.0268781
-3.40083,-0.0647517
1.2375,0.0235619
-3.14417,-0.0598648
-4.675,-0.0890118
-3.91417,-0.0745256
-5.92167,-0.112748
-1.90667,-0.0363028
-3.09833,-0.0589921
-2.9425,-0.0560251
-2.8325,-0.0539307
0.275,0.00523599
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
